[27/Feb/2014:16:55:01 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&country=125&gender=2&education=0&age=30 | + | 2738 | 243
[28/Feb/2014:07:33:42 +0000] | 110.77.177.169 | /static/segment_comparison.json |  | + | 273 | 10149
[28/Feb/2014:07:33:43 +0000] | 110.77.177.169 | /stats/public/segment | ?&country=138&gender=0&age_ub=140 | + | 42308 | 496
[28/Feb/2014:07:34:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 650 | 14
[28/Feb/2014:07:34:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 8688 | 70211
[28/Feb/2014:07:34:51 +0000] | 54.227.246.164 | /stats2/segment |  | - | 2428 | 660
[28/Feb/2014:07:34:51 +0000] | 82.114.169.67 | /stats/totalvotes |  | + | 8764 | 45
[28/Feb/2014:07:35:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 801 | 14
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 2487 | 548
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 3481 | 546
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 4470 | 546
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 3418 | 528
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 3428 | 537
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 1802 | 546
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 1739 | 533
[28/Feb/2014:07:35:04 +0000] | 82.114.169.67 | /static/map_stats.json |  | + | 250216 | 55206
[28/Feb/2014:07:35:05 +0000] | 82.114.169.67 | /static/segment_comparison.json |  | + | 217 | 10149
[28/Feb/2014:07:35:06 +0000] | 82.114.169.67 | /stats/public/segment | ?&country=193&gender=0&age_ub=140 | + | 2394621 | 513
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 25771059 | 531
[28/Feb/2014:07:36:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 639 | 14
[28/Feb/2014:07:36:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 8914 | 70211
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 59409604 | 545
[28/Feb/2014:07:34:04 +0000] | 127.0.0.1 | /stats/public/map | ? | - | 132550469 | 752
[28/Feb/2014:07:35:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 83365876 | 547
[28/Feb/2014:07:36:31 +0000] | 37.139.165.60 | /stats/totalvotes |  | + | 1354 | 45
[28/Feb/2014:07:36:34 +0000] | 37.139.165.60 | /static/map_stats.json |  | + | 131411 | 55206
[28/Feb/2014:07:36:34 +0000] | 37.139.165.60 | /static/segment_comparison.json |  | + | 411 | 10149
[28/Feb/2014:07:36:34 +0000] | 37.139.165.60 | /stats/public/segment | ?&country=141&gender=0&age_ub=140 | + | 159644 | 507
[28/Feb/2014:07:37:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 609 | 14
[28/Feb/2014:07:37:35 +0000] | 84.72.209.209 | /stats/totalvotes |  | + | 1409 | 45
[28/Feb/2014:07:37:35 +0000] | 84.72.209.209 | /static/map_stats.json |  | + | 508012 | 55206
[28/Feb/2014:07:37:36 +0000] | 84.72.209.209 | /static/segment_comparison.json |  | + | 408 | 10149
[28/Feb/2014:07:37:37 +0000] | 84.72.209.209 | /stats/public/segment | ?&country=161&gender=0&age_ub=140 | + | 340889 | 511
[28/Feb/2014:07:37:39 +0000] | 134.69.85.202 | /stats/totalvotes |  | + | 1232 | 45
[28/Feb/2014:07:37:40 +0000] | 84.72.209.209 | /stats/totalvotes |  | + | 5662 | 45
[28/Feb/2014:07:37:41 +0000] | 84.72.209.209 | /stats/public/segment | ?&country=121&gender=0&age_ub=140 | + | 111464 | 507
[28/Feb/2014:07:38:01 +0000] | 134.69.85.202 | /static/map_stats.json |  | + | 363 | 55206
[28/Feb/2014:07:38:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 673 | 14
[28/Feb/2014:07:38:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 8629 | 70211
[28/Feb/2014:07:38:02 +0000] | 134.69.85.202 | /static/segment_comparison.json |  | + | 385 | 10149
[28/Feb/2014:07:38:03 +0000] | 134.69.85.202 | /stats/public/segment | ?&country=151&gender=0&age_ub=140 | + | 124587 | 501
[28/Feb/2014:07:38:03 +0000] | 134.69.85.202 | /stats/public/segment | ?country=185 | + | 2317444 | 525
[28/Feb/2014:07:38:07 +0000] | 134.69.85.202 | /stats/public/segment | ?&country=185&gender=2&age_ub=34 | + | 1589564 | 511
[28/Feb/2014:07:38:03 +0000] | 134.69.85.202 | /stats/public/sampleSimilar | ?choices=4,7,10,11,14,15 | + | 21089925 | 3335
[28/Feb/2014:07:39:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 775 | 14
[28/Feb/2014:07:39:31 +0000] | 197.27.42.207 | /stats/totalvotes |  | + | 1217 | 45
[28/Feb/2014:07:39:39 +0000] | 197.27.42.207 | /static/map_stats.json |  | + | 190671 | 55206
[28/Feb/2014:07:39:40 +0000] | 197.27.42.207 | /static/segment_comparison.json |  | + | 290 | 10149
[28/Feb/2014:07:39:40 +0000] | 197.27.42.207 | /stats/public/segment | ?&country=159&gender=0&age_ub=140 | + | 188313 | 512
[28/Feb/2014:07:40:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 991 | 14
[28/Feb/2014:07:40:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 9574 | 70211
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 11464 | 546
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 11970 | 546
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 13798 | 547
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 5314 | 545
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 8889 | 533
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 1271 | 531
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 9499739 | 528
[28/Feb/2014:07:40:22 +0000] | 37.139.165.60 | /stats/public/segment | ?country=181 | + | 2357699 | 523
[28/Feb/2014:07:40:25 +0000] | 37.139.165.60 | /stats/public/segment | ?&country=181&gender=2&age_ub=34 | + | 1089284 | 513
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 29403794 | 537
[28/Feb/2014:07:40:38 +0000] | 84.72.209.209 | /stats/public/segment | ?country=167 | + | 233527 | 497
[28/Feb/2014:07:40:38 +0000] | 84.72.209.209 | /stats/public/segment | ?&country=167&gender=1&age_ub=34 | + | 46521 | 491
[28/Feb/2014:07:40:42 +0000] | 115.242.204.19 | /stats/totalvotes |  | + | 1376 | 45
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 57026063 | 546
[28/Feb/2014:07:41:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 741632 | 14
[28/Feb/2014:07:41:03 +0000] | 127.0.0.1 | * |  | - | 422 | 0
[28/Feb/2014:07:40:22 +0000] | 37.139.165.60 | /stats/public/sampleSimilar | ?choices=2,3,4,11,13,16 | + | 68115850 | 3301
[28/Feb/2014:07:40:38 +0000] | 84.72.209.209 | /stats/public/sampleSimilar | ?choices=2,3,7,12,13,14 | + | 58073181 | 3314
[28/Feb/2014:07:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 93015396 | 548
[28/Feb/2014:07:41:38 +0000] | 127.0.0.1 | * |  | - | 404 | 0
[28/Feb/2014:07:41:39 +0000] | 127.0.0.1 | * |  | - | 191 | 0
[28/Feb/2014:07:41:42 +0000] | 127.0.0.1 | * |  | - | 184 | 0
[28/Feb/2014:07:41:53 +0000] | 196.22.210.66 | /stats/totalvotes |  | + | 1310 | 45
[28/Feb/2014:07:41:58 +0000] | 118.174.39.129 | /stats/totalvotes |  | + | 5733 | 45
[28/Feb/2014:07:42:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 608 | 14
[28/Feb/2014:07:42:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 9927 | 70211
[28/Feb/2014:07:42:05 +0000] | 92.49.195.224 | /stats/totalvotes |  | + | 1539 | 45
[28/Feb/2014:07:42:34 +0000] | 196.22.210.66 | /static/map_stats.json |  | + | 782619 | 55206
[28/Feb/2014:07:42:37 +0000] | 196.22.210.66 | /static/segment_comparison.json |  | + | 385 | 10149
[28/Feb/2014:07:42:38 +0000] | 196.22.210.66 | /stats/public/segment | ?&country=24&gender=0&age_ub=140 | + | 993754 | 523
[28/Feb/2014:07:42:40 +0000] | 118.174.39.129 | /static/map_stats.json |  | + | 498425 | 55206
[28/Feb/2014:07:42:41 +0000] | 118.174.39.129 | /static/segment_comparison.json |  | + | 286 | 10149
[28/Feb/2014:07:42:43 +0000] | 118.174.39.129 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1699199 | 524
[28/Feb/2014:07:43:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 583 | 14
[28/Feb/2014:07:43:00 +0000] | 115.242.204.19 | /static/map_stats.json |  | + | 2679093 | 55206
[28/Feb/2014:07:43:12 +0000] | 115.242.204.19 | /static/segment_comparison.json |  | + | 385 | 10149
[28/Feb/2014:07:43:12 +0000] | 202.90.65.25 | /stats/totalvotes |  | + | 1384 | 45
[28/Feb/2014:07:43:14 +0000] | 115.242.204.19 | /stats/public/segment | ?&country=7&gender=0&age_ub=140 | + | 1255 | 511
[28/Feb/2014:07:43:13 +0000] | 92.49.195.224 | /static/map_stats.json |  | + | 1240681 | 55206
[28/Feb/2014:07:43:18 +0000] | 92.49.195.224 | /static/segment_comparison.json |  | + | 387 | 10149
[28/Feb/2014:07:43:18 +0000] | 127.0.0.1 | * |  | - | 84 | 0
[28/Feb/2014:07:43:19 +0000] | 127.0.0.1 | * |  | - | 388 | 0
[28/Feb/2014:07:43:20 +0000] | 127.0.0.1 | * |  | - | 362 | 0
[28/Feb/2014:07:43:19 +0000] | 92.49.195.224 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 670185 | 524
[28/Feb/2014:07:43:21 +0000] | 127.0.0.1 | * |  | - | 378 | 0
[28/Feb/2014:07:43:22 +0000] | 127.0.0.1 | * |  | - | 378 | 0
[28/Feb/2014:07:43:23 +0000] | 127.0.0.1 | * |  | - | 390 | 0
[28/Feb/2014:07:43:26 +0000] | 94.248.0.151 | /stats/totalvotes |  | + | 544006 | 45
[28/Feb/2014:07:43:34 +0000] | 127.0.0.1 | * |  | - | 182 | 0
[28/Feb/2014:07:43:35 +0000] | 202.90.65.25 | /static/map_stats.json |  | + | 373876 | 55206
[28/Feb/2014:07:43:38 +0000] | 94.248.0.151 | /static/map_stats.json |  | + | 363 | 55206
[28/Feb/2014:07:43:41 +0000] | 94.248.0.151 | /static/segment_comparison.json |  | + | 388 | 10149
[28/Feb/2014:07:43:43 +0000] | 202.90.65.25 | /static/segment_comparison.json |  | + | 361 | 10149
[28/Feb/2014:07:43:42 +0000] | 94.248.0.151 | /stats/public/segment | ?&country=66&gender=0&age_ub=140 | + | 1136321 | 526
[28/Feb/2014:07:43:46 +0000] | 202.90.65.25 | /stats/public/segment | ?&country=31&gender=0&age_ub=140 | + | 269393 | 510
[28/Feb/2014:07:43:56 +0000] | 31.31.182.16 | /stats/totalvotes |  | + | 650668 | 45
[28/Feb/2014:07:44:01 +0000] | 31.31.182.16 | /stats/totalvotes |  | + | 1468 | 45
[28/Feb/2014:07:44:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 691 | 14
[28/Feb/2014:07:44:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 8598 | 70211
[28/Feb/2014:07:44:34 +0000] | 31.31.182.16 | /static/map_stats.json |  | + | 555 | 55206
[28/Feb/2014:07:44:35 +0000] | 31.31.182.16 | /static/segment_comparison.json |  | + | 387 | 10149
[28/Feb/2014:07:44:36 +0000] | 31.31.182.16 | /stats/public/segment | ?&country=170&gender=0&age_ub=140 | + | 1975925 | 529
[28/Feb/2014:07:45:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 823 | 14
[28/Feb/2014:07:45:01 +0000] | 54.227.246.164 | /stats2/segment_comparison |  | - | 1675 | 10149
[28/Feb/2014:07:45:01 +0000] | 54.227.246.164 | /stats2/map_stats |  | - | 277741 | 55206
[28/Feb/2014:07:45:02 +0000] | 54.227.246.164 | /stats/public/recent_votes |  | - | 5717 | 4643
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 1274 | 537
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 4945 | 547
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 3375 | 548
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 2481 | 545
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 2742 | 546
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 2976 | 528
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 2028 | 531
[28/Feb/2014:07:45:17 +0000] | 54.227.246.164 | /stats2/segment |  | - | 242679 | 660
[28/Feb/2014:07:45:17 +0000] | 82.114.178.164 | /stats/totalvotes |  | + | 248011 | 45
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 13905950 | 533
[28/Feb/2014:07:45:29 +0000] | 94.248.0.151 | /stats/public/segment | ?country=181 | + | 2013 | 523
[28/Feb/2014:07:45:29 +0000] | 94.248.0.151 | /stats/public/segment | ?&country=181&gender=1&age_lb=35&age_ub=54 | + | 158685 | 505
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 31070464 | 546
[28/Feb/2014:07:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 35008279 | 546
[28/Feb/2014:07:45:29 +0000] | 94.248.0.151 | /stats/public/sampleSimilar | ?choices=1,2,7,9,10,11 | + | 20246199 | 3300
[28/Feb/2014:07:45:50 +0000] | 217.78.21.25 | /stats/totalvotes |  | + | 1431 | 45
[28/Feb/2014:07:45:51 +0000] | 217.78.21.25 | /static/map_stats.json |  | + | 120887 | 55206
[28/Feb/2014:07:45:52 +0000] | 217.78.21.25 | /static/segment_comparison.json |  | + | 291 | 10149
[28/Feb/2014:07:45:52 +0000] | 217.78.21.25 | /stats/public/segment | ?&country=181&gender=0&age_ub=140 | + | 854144 | 523
[28/Feb/2014:07:46:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 624 | 14
[28/Feb/2014:07:46:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 10520 | 70211
[28/Feb/2014:07:46:29 +0000] | 92.49.195.224 | /stats/public/segment | ?country=181 | + | 1280 | 523
[28/Feb/2014:07:46:29 +0000] | 92.49.195.224 | /stats/public/segment | ?&country=181&gender=1&age_lb=35&age_ub=54 | + | 1158 | 505
[28/Feb/2014:07:46:29 +0000] | 92.49.195.224 | /stats/public/sampleSimilar | ?choices=2,3,6,11,13,16 | + | 26766433 | 3301
[28/Feb/2014:07:46:57 +0000] | 193.95.99.154 | /stats/totalvotes |  | + | 1263 | 45
[28/Feb/2014:07:46:58 +0000] | 193.95.99.154 | /static/map_stats.json |  | + | 117458 | 55206
[28/Feb/2014:07:46:58 +0000] | 193.95.99.154 | /static/segment_comparison.json |  | + | 403 | 10149
[28/Feb/2014:07:46:59 +0000] | 197.1.34.200 | /stats/totalvotes |  | + | 1094 | 45
[28/Feb/2014:07:46:58 +0000] | 193.95.99.154 | /stats/public/segment | ?&country=16&gender=0&age_ub=140 | + | 220745 | 511
[28/Feb/2014:07:47:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 678 | 14
[28/Feb/2014:07:47:02 +0000] | 197.1.34.200 | /static/map_stats.json |  | + | 166378 | 55206
[28/Feb/2014:07:47:03 +0000] | 197.1.34.200 | /static/segment_comparison.json |  | + | 390 | 10149
[28/Feb/2014:07:47:04 +0000] | 197.1.34.200 | /stats/public/segment | ?&country=121&gender=0&age_ub=140 | + | 1425 | 507
[28/Feb/2014:07:46:04 +0000] | 127.0.0.1 | /stats/public/map | ? | - | 79054364 | 752
[28/Feb/2014:07:48:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 602 | 14
[28/Feb/2014:07:48:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 8770 | 70211
[28/Feb/2014:07:49:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 826 | 14
[28/Feb/2014:07:49:09 +0000] | 193.95.99.154 | /stats/public/segment | ?country=176 | + | 191185 | 511
[28/Feb/2014:07:49:09 +0000] | 193.95.99.154 | /stats/public/segment | ?&country=176&gender=2&age_lb=35&age_ub=54 | + | 27190 | 485
[28/Feb/2014:07:49:09 +0000] | 193.95.99.154 | /stats/public/sampleSimilar | ?choices=2,3,11,13,14,15 | + | 18386390 | 3320
[28/Feb/2014:07:50:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 776 | 14
[28/Feb/2014:07:50:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 12803 | 70211
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 1304 | 537
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 3229 | 548
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 4434 | 546
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 6472 | 546
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 4587 | 546
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 4172 | 533
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 3753 | 528
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 17981829 | 531
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 28217056 | 545
[28/Feb/2014:07:50:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 40302234 | 547
[28/Feb/2014:07:50:53 +0000] | 119.30.38.214 | /stats/totalvotes |  | + | 1363 | 45
[28/Feb/2014:07:50:55 +0000] | 119.30.38.214 | /static/map_stats.json |  | + | 320011 | 55206
[28/Feb/2014:07:50:56 +0000] | 119.30.38.214 | /static/segment_comparison.json |  | + | 302 | 10149
[28/Feb/2014:07:50:57 +0000] | 119.30.38.214 | /stats/public/segment | ?&country=88&gender=0&age_ub=140 | + | 158482 | 512
[28/Feb/2014:07:51:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 634 | 14
[28/Feb/2014:07:51:13 +0000] | 27.111.58.171 | /stats/totalvotes |  | + | 1348 | 45
[28/Feb/2014:07:51:15 +0000] | 27.111.58.171 | /static/map_stats.json |  | + | 659038 | 55206
[28/Feb/2014:07:51:36 +0000] | 27.111.56.140 | /static/segment_comparison.json |  | + | 476 | 10149
[28/Feb/2014:07:51:41 +0000] | 27.111.57.215 | /stats/public/segment | ?&country=36&gender=0&age_ub=140 | + | 158013 | 510
[28/Feb/2014:07:52:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 623 | 14
[28/Feb/2014:07:52:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 9212 | 70211
[28/Feb/2014:07:52:10 +0000] | 69.64.173.134 | /stats/totalvotes |  | + | 1271 | 45
[28/Feb/2014:07:52:11 +0000] | 69.64.173.134 | /stats/totalvotes |  | + | 1364 | 45
[28/Feb/2014:07:52:11 +0000] | 69.64.173.134 | /static/map_stats.json |  | + | 2317 | 55206
[28/Feb/2014:07:52:11 +0000] | 69.64.173.134 | /static/segment_comparison.json |  | + | 354 | 10149
[28/Feb/2014:07:52:14 +0000] | 69.64.173.134 | /stats/public/segment | ?&country=138&gender=0&age_ub=140 | + | 42224 | 496
[28/Feb/2014:07:52:16 +0000] | 69.64.173.134 | /stats/public/segment | ?&country=24&gender=0&age_ub=140 | + | 1350 | 523
[28/Feb/2014:07:52:17 +0000] | 110.77.177.169 | /stats/totalvotes |  | + | 976 | 45
[28/Feb/2014:07:52:18 +0000] | 110.77.177.169 | /static/map_stats.json |  | + | 644923 | 55206
[28/Feb/2014:07:52:20 +0000] | 110.77.177.169 | /static/segment_comparison.json |  | + | 402 | 10149
[28/Feb/2014:07:52:21 +0000] | 110.77.177.169 | /stats/public/segment | ?&country=121&gender=0&age_ub=140 | + | 101777 | 507
[28/Feb/2014:07:52:30 +0000] | 127.0.0.1 | * |  | - | 156 | 0
[28/Feb/2014:07:52:31 +0000] | 127.0.0.1 | * |  | - | 172 | 0
[28/Feb/2014:07:52:32 +0000] | 127.0.0.1 | * |  | - | 161 | 0
[28/Feb/2014:07:53:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 669071 | 14
[28/Feb/2014:07:53:25 +0000] | 188.187.205.136 | /stats/totalvotes |  | + | 632161 | 45
[28/Feb/2014:07:53:30 +0000] | 188.187.205.136 | /static/map_stats.json |  | + | 686305 | 55206
[28/Feb/2014:07:53:31 +0000] | 188.187.205.136 | /static/segment_comparison.json |  | + | 315 | 10149
[28/Feb/2014:07:53:32 +0000] | 188.187.205.136 | /stats/public/segment | ?&country=83&gender=0&age_ub=140 | + | 133998 | 505
[28/Feb/2014:07:53:49 +0000] | 92.49.195.224 | /stats/totalvotes |  | + | 656699 | 45
[28/Feb/2014:07:53:51 +0000] | 92.49.195.224 | /static/map_stats.json |  | + | 1346619 | 55206
[28/Feb/2014:07:53:54 +0000] | 92.49.195.224 | /static/segment_comparison.json |  | + | 6109 | 10149
[28/Feb/2014:07:53:56 +0000] | 92.49.195.224 | /stats/public/segment | ?&country=121&gender=0&age_ub=140 | + | 1280 | 507
[28/Feb/2014:07:53:56 +0000] | 92.49.195.224 | /stats/public/sampleSimilar | ?choices=2,3,6,11,13,16 | + | 1090 | 3301
[28/Feb/2014:07:53:57 +0000] | 92.49.195.224 | /stats/public/segment | ?country=181 | + | 792770 | 523
[28/Feb/2014:07:53:58 +0000] | 92.49.195.224 | /stats/public/segment | ?&country=181&gender=1&age_lb=35&age_ub=54 | + | 1070 | 505
[28/Feb/2014:07:53:59 +0000] | 79.8.171.135 | /stats/totalvotes |  | + | 994 | 45
[28/Feb/2014:07:54:00 +0000] | 79.8.171.135 | /static/map_stats.json |  | + | 169653 | 55206
[28/Feb/2014:07:54:01 +0000] | 79.8.171.135 | /static/segment_comparison.json |  | + | 270 | 10149
[28/Feb/2014:07:54:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 616 | 14
[28/Feb/2014:07:54:01 +0000] | 79.8.171.135 | /stats/public/segment | ?&country=177&gender=0&age_ub=140 | + | 169426 | 505
[28/Feb/2014:07:54:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 9292 | 70211
[28/Feb/2014:07:54:06 +0000] | 110.77.177.169 | /stats/totalvotes |  | + | 2819 | 45
[28/Feb/2014:07:54:06 +0000] | 110.77.177.169 | /static/map_stats.json |  | + | 606 | 55206
[28/Feb/2014:07:54:07 +0000] | 110.77.177.169 | /static/segment_comparison.json |  | + | 390 | 10149
[28/Feb/2014:07:54:08 +0000] | 110.77.177.169 | /stats/public/segment | ?&country=16&gender=0&age_ub=140 | + | 1553 | 511
[28/Feb/2014:07:54:27 +0000] | 110.77.177.169 | - |  | - | 107 | 0
[28/Feb/2014:07:54:45 +0000] | 188.187.205.136 | /stats/public/segment | ?country=141 | + | 234884 | 507
[28/Feb/2014:07:54:46 +0000] | 188.187.205.136 | /stats/public/segment | ?&country=141&gender=2&age_ub=34 | + | 77124 | 496
[28/Feb/2014:07:55:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 638 | 14
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 4150 | 546
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 5309 | 547
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 4313 | 546
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 3328 | 545
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 840 | 533
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 887 | 531
[28/Feb/2014:07:54:45 +0000] | 188.187.205.136 | /stats/public/sampleSimilar | ?choices=2,3,4,6,13,16 | + | 19796164 | 3292
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 9528338 | 528
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 26581846 | 537
[28/Feb/2014:07:55:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 40504691 | 546
[28/Feb/2014:07:55:49 +0000] | 202.90.65.25 | /stats/public/segment | ?country=61 | + | 620659 | 508
[28/Feb/2014:07:55:53 +0000] | 202.90.65.25 | /stats/public/segment | ?&country=61&gender=2&age_lb=35&age_ub=54 | + | 91978 | 492
[28/Feb/2014:07:55:55 +0000] | 54.227.246.164 | /stats2/segment |  | - | 159295 | 660
[28/Feb/2014:07:55:55 +0000] | 41.215.224.89 | /stats/totalvotes |  | + | 164979 | 45
